,Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI
53008,08/26/2021,40057,34,Harmon County,OK,38.0,1008,1008.0,45.1,968,48.6,398,74.7,93.6,1237.0,46.6,1237.0,55.3,1170.0,58.8,467.0,87.6,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
53011,08/26/2021,40091,34,McIntosh County,OK,42.9,8415,8415.0,49.1,8230,52.2,3963,78.2,93.6,10119.0,51.6,10119.0,59.0,9777.0,62.1,4368.0,86.2,High,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
53061,08/26/2021,40005,34,Atoka County,OK,27.2,3737,3737.0,31.9,3697,34.6,1509,54.8,93.6,4359.0,31.7,4359.0,37.3,4279.0,40.1,1641.0,59.6,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
53070,08/26/2021,40127,34,Pushmataha County,OK,25.7,2852,2852.0,29.9,2801,32.3,1373,52.4,93.6,3449.0,31.1,3449.0,36.2,3372.0,38.9,1491.0,56.9,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
53102,08/26/2021,40079,34,Le Flore County,OK,30.0,14977,14977.0,35.5,14512,38.3,5915,65.0,93.6,17878.0,35.9,17877.0,42.4,17144.0,45.2,6410.0,70.4,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
53250,08/26/2021,40015,34,Caddo County,OK,49.7,14305,14303.0,59.6,13616,63.0,4574,94.1,93.6,16713.0,58.1,16710.0,69.6,15646.0,72.4,4990.0,99.9,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
53277,08/26/2021,40103,34,Noble County,OK,47.8,5324,5324.0,56.6,5110,60.1,1881,84.5,93.6,6391.0,57.4,6391.0,67.9,6045.0,71.1,2085.0,93.6,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
53320,08/26/2021,40089,34,McCurtain County,OK,23.8,7822,7821.0,28.7,7698,31.3,3412,56.0,93.6,10347.0,31.5,10346.0,37.9,10087.0,41.1,3819.0,62.6,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
53385,08/26/2021,40025,34,Cimarron County,OK,22.0,470,470.0,26.6,466,29.3,246,45.3,93.6,553.0,25.9,553.0,31.2,544.0,34.2,280.0,51.6,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
53390,08/26/2021,40063,34,Hughes County,OK,33.8,4489,4489.0,39.5,4381,42.2,1740,69.1,93.6,5551.0,41.8,5550.0,48.8,5324.0,51.3,1952.0,77.5,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
53409,08/26/2021,40121,34,Pittsburg County,OK,33.4,14578,14577.0,39.2,14151,41.7,5501,61.9,93.6,18163.0,41.6,18161.0,48.8,17440.0,51.4,6194.0,69.7,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
53496,08/26/2021,40053,34,Grant County,OK,33.2,1440,1440.0,39.4,1412,42.9,668,69.1,93.6,1797.0,41.5,1797.0,49.2,1743.0,52.9,778.0,80.5,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
53499,08/26/2021,40037,34,Creek County,OK,32.8,23447,23447.0,38.6,22667,41.4,8367,64.1,93.6,28731.0,40.2,28730.0,47.3,27466.0,50.2,9511.0,72.9,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
53530,08/26/2021,40067,34,Jefferson County,OK,32.7,1965,1965.0,38.9,1931,42.4,872,67.7,93.6,2308.0,38.5,2308.0,45.7,2251.0,49.5,989.0,76.8,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
53547,08/26/2021,40115,34,Ottawa County,OK,29.9,9294,9293.0,35.8,9024,38.5,3766,65.5,93.6,11447.0,36.8,11445.0,44.1,11028.0,47.0,4416.0,76.8,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
53559,08/26/2021,40013,34,Bryan County,OK,28.9,13847,13847.0,34.2,13443,36.5,5254,60.8,93.6,16722.0,34.8,16722.0,41.3,16112.0,43.7,5831.0,67.4,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
53610,08/26/2021,40095,34,Marshall County,OK,34.0,5763,5763.0,40.0,5547,42.6,2339,63.2,93.6,7321.0,43.2,7321.0,50.8,6993.0,53.7,2776.0,75.0,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
53706,08/26/2021,40059,34,Harper County,OK,35.7,1318,1318.0,43.1,1264,46.0,536,74.1,93.6,1529.0,41.5,1528.0,49.9,1450.0,52.8,576.0,79.7,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
53733,08/26/2021,40105,34,Nowata County,OK,29.8,3002,3002.0,35.0,2926,37.4,1197,60.1,93.6,4029.0,40.0,4029.0,47.0,3891.0,49.7,1463.0,73.4,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
53743,08/26/2021,40135,34,Sequoyah County,OK,29.5,12269,12269.0,34.8,11851,37.1,4621,59.0,93.6,14851.0,35.7,14848.0,42.1,14155.0,44.3,5108.0,65.2,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
53746,08/26/2021,40147,34,Washington County,OK,33.0,16984,16984.0,39.1,16241,41.4,6361,62.4,93.6,21391.0,41.5,21390.0,49.2,20202.0,51.4,7682.0,75.4,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
53768,08/26/2021,40031,34,Comanche County,OK,42.8,51693,51693.0,51.1,48835,52.9,11838,75.9,93.6,63801.0,52.8,63791.0,63.0,59515.0,64.5,13827.0,88.7,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
53790,08/26/2021,40041,34,Delaware County,OK,28.1,12107,12107.0,32.2,11740,34.1,5562,51.4,93.6,16405.0,38.1,16404.0,43.6,15754.0,45.8,7108.0,65.7,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
53864,08/26/2021,40145,34,Wagoner County,OK,35.9,29193,29193.0,42.5,27935,45.2,9155,67.1,93.6,35325.0,43.5,35323.0,51.4,33384.0,54.0,10217.0,74.8,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
53989,08/26/2021,40069,34,Johnston County,OK,31.6,3501,3501.0,37.4,3418,40.6,1340,61.2,93.6,4360.0,39.3,4360.0,46.6,4221.0,50.1,1545.0,70.5,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
53995,08/26/2021,40111,34,Okmulgee County,OK,32.1,12335,12335.0,37.8,12020,40.8,4665,63.7,93.6,15336.0,39.9,15336.0,47.0,14709.0,49.9,5255.0,71.7,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
54051,08/26/2021,40083,34,Logan County,OK,26.1,12541,12541.0,30.5,12146,32.7,4189,53.2,93.6,15149.0,31.6,15148.0,36.8,14508.0,39.0,4744.0,60.3,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
54167,08/26/2021,40019,34,Carter County,OK,33.5,16126,16126.0,40.1,15577,43.1,5568,67.2,93.6,20411.0,42.4,20410.0,50.7,19514.0,54.0,6600.0,79.7,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
54171,08/26/2021,40153,34,Woodward County,OK,29.8,6026,6026.0,35.5,5872,38.3,2264,68.3,93.6,7255.0,35.9,7254.0,42.8,6971.0,45.4,2600.0,78.5,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
54183,08/26/2021,40085,34,Love County,OK,32.3,3311,3311.0,38.4,3216,41.3,1239,61.7,93.6,4042.0,39.4,4042.0,46.9,3904.0,50.1,1430.0,71.3,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
54192,08/26/2021,40139,34,Texas County,OK,32.6,6515,6515.0,40.5,6316,44.0,1660,70.3,93.6,8017.0,40.1,8017.0,49.8,7685.0,53.6,1847.0,78.2,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
54242,08/26/2021,40017,34,Canadian County,OK,44.1,65458,65458.0,53.3,61601,56.1,15535,78.8,93.6,78355.0,52.8,78353.0,63.7,73000.0,66.5,17663.0,89.6,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
54246,08/26/2021,40065,34,Jackson County,OK,39.3,9629,9628.0,47.5,9302,50.5,2845,76.1,93.6,11716.0,47.8,11715.0,57.7,11212.0,60.8,3183.0,85.2,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
54250,08/26/2021,40021,34,Cherokee County,OK,34.5,16783,16783.0,40.2,16058,42.1,5241,63.4,93.6,21270.0,43.7,21270.0,51.0,20092.0,52.7,6077.0,73.5,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
54276,08/26/2021,UNK,34,Unknown County,OK,0.0,108822,108800.0,0.0,106408,0.0,26924,0.0,93.6,140868.0,0.0,140817.0,0.0,137046.0,0.0,34556.0,0.0,,,,,
54287,08/26/2021,40131,34,Rogers County,OK,35.8,33089,33088.0,42.0,31738,44.6,11110,72.1,93.6,39718.0,43.0,39716.0,50.4,37697.0,53.0,12326.0,80.0,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
54376,08/26/2021,40151,34,Woods County,OK,31.7,2791,2791.0,37.1,2725,39.0,1136,74.2,93.6,3381.0,38.5,3381.0,44.9,3253.0,46.5,1253.0,81.9,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,High VC/Low-Mod SVI
54403,08/26/2021,40055,34,Greer County,OK,29.4,1681,1679.0,33.8,1633,35.7,743,73.0,93.6,1978.0,34.6,1976.0,39.8,1904.0,41.6,858.0,84.3,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,High VC/High SVI
54558,08/26/2021,40073,34,Kingfisher County,OK,34.6,5453,5452.0,41.9,5249,45.4,1777,68.9,93.6,6858.0,43.5,6857.0,52.8,6517.0,56.4,2066.0,80.1,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
54575,08/26/2021,40129,34,Roger Mills County,OK,27.7,992,992.0,32.6,974,35.9,439,55.8,93.6,1169.0,32.6,1169.0,38.4,1128.0,41.6,440.0,55.9,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
54599,08/26/2021,40007,34,Beaver County,OK,23.7,1259,1258.0,28.0,1224,31.2,551,52.4,93.6,1518.0,28.6,1518.0,33.8,1461.0,37.3,603.0,57.4,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
54628,08/26/2021,40003,34,Alfalfa County,OK,37.9,2163,2163.0,43.7,2150,46.8,777,67.3,93.6,2401.0,42.1,2400.0,48.5,2375.0,51.7,856.0,74.1,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
54653,08/26/2021,40119,34,Payne County,OK,38.0,31100,31099.0,43.5,29564,44.6,8092,76.0,93.6,37579.0,45.9,37577.0,52.5,35383.0,53.4,9275.0,87.1,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
54664,08/26/2021,40061,34,Haskell County,OK,30.8,3890,3890.0,36.3,3797,39.3,1687,65.5,93.6,4743.0,37.6,4742.0,44.2,4562.0,47.2,1860.0,72.2,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
54678,08/26/2021,40141,34,Tillman County,OK,36.1,2620,2620.0,42.4,2541,45.6,1034,70.5,93.6,3193.0,44.0,3193.0,51.7,3069.0,55.1,1185.0,80.8,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
54703,08/26/2021,40027,34,Cleveland County,OK,42.2,119779,119778.0,48.8,112078,50.1,28068,71.6,93.6,141325.0,49.8,141310.0,57.6,130642.0,58.4,31203.0,79.6,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
54893,08/26/2021,40137,34,Stephens County,OK,36.8,15876,15876.0,43.2,15424,46.4,6506,74.2,93.6,19551.0,45.3,19549.0,53.1,18778.0,56.5,7534.0,86.0,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
55059,08/26/2021,40035,34,Craig County,OK,41.5,5862,5862.0,48.1,5704,51.3,2284,80.3,93.6,7263.0,51.4,7263.0,59.6,7020.0,63.2,2705.0,95.1,High,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
55093,08/26/2021,40075,34,Kiowa County,OK,41.2,3592,3592.0,49.2,3488,52.7,1422,83.1,93.6,4289.0,49.3,4289.0,58.8,4117.0,62.2,1642.0,95.9,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
55111,08/26/2021,40051,34,Grady County,OK,29.2,16317,16315.0,34.4,15741,37.0,5588,59.8,93.6,19494.0,34.9,19492.0,41.1,18593.0,43.7,6182.0,66.2,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
55121,08/26/2021,40009,34,Beckham County,OK,32.8,7176,7175.0,39.6,6973,42.5,2313,71.9,93.6,8479.0,38.8,8477.0,46.7,8143.0,49.7,2598.0,80.8,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
55192,08/26/2021,40087,34,McClain County,OK,38.2,15466,15466.0,45.5,14797,49.1,4806,75.5,93.6,18485.0,45.7,18483.0,54.3,17507.0,58.1,5310.0,83.4,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
55244,08/26/2021,40001,34,Adair County,OK,24.4,5426,5426.0,29.8,5210,32.2,1916,54.5,93.6,7611.0,34.3,7610.0,41.8,7195.0,44.4,2330.0,66.3,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
55296,08/26/2021,40045,34,Ellis County,OK,28.6,1105,1105.0,33.3,1093,36.7,576,64.4,93.6,1292.0,33.5,1292.0,38.9,1266.0,42.5,664.0,74.2,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
55357,08/26/2021,40081,34,Lincoln County,OK,30.9,10769,10769.0,36.4,10438,39.1,4079,62.8,93.6,13228.0,37.9,13228.0,44.7,12664.0,47.5,4617.0,71.1,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
55388,08/26/2021,40117,34,Pawnee County,OK,37.9,6205,6205.0,44.6,5934,47.3,2281,71.4,93.6,7608.0,46.5,7608.0,54.7,7213.0,57.5,2628.0,82.3,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
55419,08/26/2021,40123,34,Pontotoc County,OK,40.4,15468,15468.0,48.3,14845,51.1,4421,69.6,93.6,18865.0,49.3,18864.0,58.9,17930.0,61.7,4971.0,78.2,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
55453,08/26/2021,40049,34,Garvin County,OK,37.2,10305,10305.0,44.4,10017,48.0,3993,79.1,93.6,12316.0,44.4,12316.0,53.1,11846.0,56.7,4402.0,87.2,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
55623,08/26/2021,40149,34,Washita County,OK,30.0,3276,3274.0,35.7,3180,38.6,1277,62.7,93.6,4127.0,37.8,4125.0,44.9,3957.0,48.0,1534.0,75.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
55626,08/26/2021,40099,34,Murray County,OK,35.6,5011,5011.0,41.7,4891,45.1,1870,65.9,93.6,5932.0,42.2,5932.0,49.4,5709.0,52.7,2076.0,73.2,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
55639,08/26/2021,40029,34,Coal County,OK,30.8,1690,1690.0,36.3,1657,39.5,708,61.4,93.6,1996.0,36.3,1996.0,42.8,1939.0,46.2,765.0,66.3,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
55720,08/26/2021,40093,34,Major County,OK,37.9,2891,2891.0,45.6,2834,50.0,1319,84.4,93.6,3451.0,45.2,3451.0,54.4,3351.0,59.2,1457.0,93.2,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
55731,08/26/2021,40023,34,Choctaw County,OK,24.3,3561,3561.0,28.9,3493,31.4,1692,54.6,93.6,4455.0,30.4,4455.0,36.1,4337.0,39.0,1886.0,60.9,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
55734,08/26/2021,40101,34,Muskogee County,OK,37.2,25262,25262.0,44.3,24116,46.9,8764,75.6,93.6,32900.0,48.4,32899.0,57.7,31026.0,60.4,10366.0,89.4,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
55754,08/26/2021,40077,34,Latimer County,OK,26.0,2621,2621.0,30.4,2554,32.4,1048,47.0,93.6,3040.0,30.2,3040.0,35.2,2910.0,36.9,1105.0,49.5,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI
55769,08/26/2021,40143,34,Tulsa County,OK,47.4,309066,309063.0,57.0,291984,59.8,82423,85.4,93.6,370177.0,56.8,370151.0,68.3,345190.0,70.7,91018.0,94.4,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
55776,08/26/2021,40107,34,Okfuskee County,OK,36.5,4377,4377.0,42.9,4212,45.5,1652,76.8,93.6,5227.0,43.6,5226.0,51.2,4982.0,53.8,1727.0,80.3,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
55783,08/26/2021,40043,34,Dewey County,OK,21.6,1056,1056.0,26.4,1041,29.3,509,57.3,93.6,1158.0,23.7,1158.0,29.0,1128.0,31.7,535.0,60.2,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Mod-High VC/Low SVI
55797,08/25/2021,40083,34,Logan County,OK,26.0,12461,12461.0,30.3,12072,32.5,4177,53.1,93.6,15062.0,31.4,15061.0,36.6,14427.0,38.8,4732.0,60.1,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
55805,08/25/2021,40147,34,Washington County,OK,32.8,16891,16891.0,38.9,16152,41.1,6334,62.2,93.6,21287.0,41.3,21286.0,49.0,20106.0,51.2,7653.0,75.1,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
55813,08/25/2021,40071,34,Kay County,OK,32.2,13999,13998.0,38.5,13552,41.5,5842,68.7,93.6,17444.0,40.1,17441.0,47.9,16627.0,50.9,6650.0,78.2,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
55823,08/25/2021,40033,34,Cotton County,OK,33.7,1907,1907.0,39.3,1833,41.6,778,66.9,93.6,2324.0,41.0,2324.0,47.9,2208.0,50.1,889.0,76.4,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
55834,08/25/2021,40097,34,Mayes County,OK,31.8,13080,13080.0,37.5,12707,40.3,4951,63.8,93.6,16837.0,41.0,16837.0,48.3,16190.0,51.3,5900.0,76.0,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
55835,08/25/2021,40037,34,Creek County,OK,32.5,23253,23253.0,38.3,22485,41.1,8339,63.9,93.6,28542.0,39.9,28541.0,47.0,27288.0,49.8,9479.0,72.7,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
55923,08/25/2021,40027,34,Cleveland County,OK,41.9,118900,118899.0,48.4,111287,49.7,27933,71.3,93.6,140302.0,49.4,140288.0,57.2,129696.0,58.0,31018.0,79.1,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
55926,08/25/2021,40001,34,Adair County,OK,24.4,5413,5413.0,29.7,5197,32.1,1914,54.5,93.6,7597.0,34.2,7596.0,41.7,7181.0,44.3,2328.0,66.2,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
55941,08/25/2021,40141,34,Tillman County,OK,36.0,2613,2613.0,42.3,2535,45.5,1033,70.4,93.6,3167.0,43.7,3167.0,51.3,3044.0,54.6,1184.0,80.7,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
56125,08/25/2021,40011,34,Blaine County,OK,35.1,3313,3313.0,42.3,3189,45.4,1156,60.6,93.6,4020.0,42.6,4020.0,51.3,3807.0,54.2,1336.0,70.0,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
56140,08/25/2021,40135,34,Sequoyah County,OK,29.4,12228,12228.0,34.7,11817,37.0,4616,58.9,93.6,14800.0,35.6,14797.0,42.0,14107.0,44.2,5101.0,65.1,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
56142,08/25/2021,40053,34,Grant County,OK,33.0,1430,1430.0,39.2,1405,42.6,666,68.9,93.6,1786.0,41.2,1786.0,48.9,1734.0,52.6,778.0,80.5,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
56178,08/25/2021,40043,34,Dewey County,OK,21.6,1055,1055.0,26.4,1040,29.3,509,57.3,93.6,1155.0,23.6,1155.0,28.9,1126.0,31.7,534.0,60.1,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Mod-High VC/Low SVI
56268,08/25/2021,40091,34,McIntosh County,OK,42.9,8398,8398.0,49.0,8213,52.1,3955,78.0,93.6,10085.0,51.5,10085.0,58.8,9747.0,61.9,4364.0,86.1,High,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
56287,08/25/2021,40089,34,McCurtain County,OK,23.7,7785,7784.0,28.5,7664,31.2,3405,55.9,93.6,10300.0,31.4,10299.0,37.8,10043.0,40.9,3813.0,62.5,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
56306,08/25/2021,40059,34,Harper County,OK,35.7,1316,1316.0,43.0,1262,46.0,536,74.1,93.6,1527.0,41.4,1526.0,49.9,1448.0,52.8,576.0,79.7,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
56324,08/25/2021,40125,34,Pottawatomie County,OK,36.0,26114,26114.0,42.5,24943,44.8,8891,73.8,93.6,31674.0,43.6,31669.0,51.6,29922.0,53.8,9740.0,80.8,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
56366,08/25/2021,40065,34,Jackson County,OK,39.1,9591,9590.0,47.3,9271,50.3,2840,76.0,93.6,11674.0,47.6,11673.0,57.5,11174.0,60.6,3177.0,85.0,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
56385,08/25/2021,40129,34,Roger Mills County,OK,27.6,988,988.0,32.5,972,35.9,439,55.8,93.6,1166.0,32.5,1166.0,38.3,1125.0,41.5,440.0,55.9,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
